Directorate,Sub Directorate,"ACCOUNTING
DATE",COST CENTRE,VENDOR NAME,INVOICE DISTRIBUTION AMOUNT,Type,
DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,CAPITAL HRA,17/09/2019,842116,AFT Group (Wales) Limited T/A Advanced Fire Technologies Limited,"1,155.82",Capital,
DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,CAPITAL HRA,17/09/2019,842116,AFT Group (Wales) Limited T/A Advanced Fire Technologies Limited,"1,155.82",Capital,
DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,CAPITAL HRA,17/09/2019,842116,AFT Group (Wales) Limited T/A Advanced Fire Technologies Limited,"1,161.32",Capital,
DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,CAPITAL HRA,17/09/2019,842116,AFT Group (Wales) Limited T/A Advanced Fire Technologies Limited,"1,162.32",Capital,
DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,CAPITAL HRA,17/09/2019,842116,AFT Group (Wales) Limited T/A Advanced Fire Technologies Limited,"1,162.32",Capital,
DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,CAPITAL HRA,17/09/2019,842116,AFT Group (Wales) Limited T/A Advanced Fire Technologies Limited,"1,162.32",Capital,
DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,CAPITAL HRA,17/09/2019,842116,AFT Group (Wales) Limited T/A Advanced Fire Technologies Limited,"1,162.32",Capital,
DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,CAPITAL HRA,17/09/2019,842116,AFT Group (Wales) Limited T/A Advanced Fire Technologies Limited,"1,162.32",Capital,
DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,CAPITAL HRA,17/09/2019,842116,AFT Group (Wales) Limited T/A Advanced Fire Technologies Limited,"1,162.32",Capital,
DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,CAPITAL HRA,17/09/2019,842116,AFT Group (Wales) Limited T/A Advanced Fire Technologies Limited,"1,162.32",Capital,
DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,CAPITAL HRA,17/09/2019,842116,AFT Group (Wales) Limited T/A Advanced Fire Technologies Limited,"1,162.32",Capital,
DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,CAPITAL HRA,17/09/2019,842116,AFT Group (Wales) Limited T/A Advanced Fire Technologies Limited,"1,162.32",Capital,
DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,CAPITAL HRA,17/09/2019,842116,AFT Group (Wales) Limited T/A Advanced Fire Technologies Limited,"1,162.32",Capital,
DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,CAPITAL HRA,17/09/2019,842116,AFT Group (Wales) Limited T/A Advanced Fire Technologies Limited,"1,162.32",Capital,
DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,CAPITAL HRA,17/09/2019,842116,AFT Group (Wales) Limited T/A Advanced Fire Technologies Limited,"1,162.32",Capital,
DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,CAPITAL HRA,17/09/2019,842116,AFT Group (Wales) Limited T/A Advanced Fire Technologies Limited,"1,162.82",Capital,
DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,CAPITAL HRA,17/09/2019,842116,AFT Group (Wales) Limited T/A Advanced Fire Technologies Limited,"1,162.82",Capital,
DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,CAPITAL HRA,17/09/2019,842116,AFT Group (Wales) Limited T/A Advanced Fire Technologies Limited,"1,162.82",Capital,
DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,CAPITAL HRA,17/09/2019,842116,AFT Group (Wales) Limited T/A Advanced Fire Technologies Limited,"1,166.32",Capital,
DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,CAPITAL HRA,17/09/2019,842116,AFT Group (Wales) Limited T/A Advanced Fire Technologies Limited,"1,166.32",Capital,
DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,CAPITAL HRA,17/09/2019,842116,AFT Group (Wales) Limited T/A Advanced Fire Technologies Limited,"1,166.32",Capital,
DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,CAPITAL HRA,17/09/2019,842116,AFT Group (Wales) Limited T/A Advanced Fire Technologies Limited,"1,166.32",Capital,
DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,CAPITAL HRA,17/09/2019,842116,AFT Group (Wales) Limited T/A Advanced Fire Technologies Limited,"1,171.32",Capital,
DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,CAPITAL HRA,17/09/2019,842116,AFT Group (Wales) Limited T/A Advanced Fire Technologies Limited,"1,194.02",Capital,
DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,CAPITAL HRA,17/09/2019,842116,AFT Group (Wales) Limited T/A Advanced Fire Technologies Limited,"1,194.02",Capital,
DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,CAPITAL HRA,17/09/2019,842116,AFT Group (Wales) Limited T/A Advanced Fire Technologies Limited,"1,200.52",Capital,
DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,CAPITAL HRA,17/09/2019,842116,AFT Group (Wales) Limited T/A Advanced Fire Technologies Limited,"1,232.95",Capital,
DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,CAPITAL HRA,17/09/2019,842116,AFT Group (Wales) Limited T/A Advanced Fire Technologies Limited,"1,232.95",Capital,
DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,CAPITAL HRA,17/09/2019,842116,AFT Group (Wales) Limited T/A Advanced Fire Technologies Limited,"1,232.95",Capital,
DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,CAPITAL HRA,17/09/2019,842116,AFT Group (Wales) Limited T/A Advanced Fire Technologies Limited,"1,239.45",Capital,
DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,CAPITAL HRA,17/09/2019,842116,AFT Group (Wales) Limited T/A Advanced Fire Technologies Limited,"1,239.45",Capital,
DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,CAPITAL HRA,17/09/2019,842147,Securus Property Compliance Limited,"1,120.00",Capital,
DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,CAPITAL HRA,17/09/2019,842147,Securus Property Compliance Limited,"1,120.00",Capital,
DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,CAPITAL HRA,17/09/2019,842177,Securus Property Compliance Limited,699.00,Capital,
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,18/09/2019,101202,Timbermart UK Limited t/a Thomson & Son,903.70,Revenue,
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,18/09/2019,101202,Konica Minolta Business Solutions Limited,"1,350.48",Revenue,
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,18/09/2019,101261,Henry Howard Finance PLC,555.00,Revenue,
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,18/09/2019,101261,New Directions (Education) Limited,600.00,Revenue,
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,18/09/2019,101285,Sherman Cymru,775.00,Revenue,
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,18/09/2019,101317,365 ITMS Limited,"1,611.21",Revenue,
DIRECT LEARNING AND SKILLS,GF CATERING,18/09/2019,150401,WR Bishop (Tonyrefail) Limited,"2,212.04",Revenue,
DIRECT LEARNING AND SKILLS,GF CATERING,18/09/2019,150401,Brake Bros Limited,"7,758.11",Revenue,
DIRECT LEARNING AND SKILLS,GF CATERING,18/09/2019,150401,Castell Howell Foods Limited,"10,260.69",Revenue,
DIRECT LEARNING AND SKILLS,GF CATERING,18/09/2019,150671,WR Bishop (Tonyrefail) Limited,520.37,Revenue,
DIRECT LEARNING AND SKILLS,GF CATERING,18/09/2019,150671,Chapple & Jenkins Limited,886.85,Revenue,
DIRECT LEARNING AND SKILLS,GF CATERING,18/09/2019,150671,Peter's Food Service Limited,926.28,Revenue,
DIRECT LEARNING AND SKILLS,GF CATERING,18/09/2019,150671,Brake Bros Limited,"1,741.03",Revenue,
DIRECT LEARNING AND SKILLS,GF CATERING,18/09/2019,150671,Castell Howell Foods Limited,"1,883.01",Revenue,
DIRECT SOCIAL SERVICES,GF RESOURCES MANAGEMENT & SAFEGUARDING,18/09/2019,201851,NonStop Recruitment Limited,"1,336.44",Revenue,
DIRECT SOCIAL SERVICES,GF RESOURCES MANAGEMENT & SAFEGUARDING,18/09/2019,212731,Castell Howell Foods Limited,548.35,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,18/09/2019,215025,Mind in the Vale of Glamorgan Limited,"7,260.56",Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,18/09/2019,215025,Mind in the Vale of Glamorgan Limited,"13,496.43",Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,18/09/2019,215191,NonStop Recruitment Limited,"1,086.30",Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,18/09/2019,215489,1st Grade Care Limited,516.19,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,18/09/2019,215489,Annwyl Limited t/a Bluebird Care,528.50,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,18/09/2019,215489,Caring Companions Limited,531.55,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,18/09/2019,215489,All Saints DC Limited,536.57,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,18/09/2019,215489,Cherish Cymru Limited,551.30,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,18/09/2019,215489,1st Grade Care Limited,553.98,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,18/09/2019,215489,1st Grade Care Limited,558.04,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,18/09/2019,215489,Caring Companions Limited,569.80,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,18/09/2019,215489,Caring Companions Limited,569.80,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,18/09/2019,215489,Caring Companions Limited,569.80,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,18/09/2019,215489,Annwyl Limited t/a Bluebird Care,585.76,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,18/09/2019,215489,Caring Companions Limited,598.57,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,18/09/2019,215489,Annwyl Limited t/a Bluebird Care,627.50,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,18/09/2019,215489,GJ Care & Training Limited,632.29,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,18/09/2019,215489,1st Grade Care Limited,635.09,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,18/09/2019,215489,GJ Care & Training Limited,639.68,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,18/09/2019,215489,Annwyl Limited t/a Bluebird Care,643.44,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,18/09/2019,215489,Cherish Cymru Limited,647.16,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,18/09/2019,215489,1st Grade Care Limited,651.14,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,18/09/2019,215489,1st Grade Care Limited,658.47,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,18/09/2019,215489,GJ Care & Training Limited,665.66,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,18/09/2019,215489,Cherish Cymru Limited,667.18,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,18/09/2019,215489,All Saints DC Limited,682.20,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,18/09/2019,215489,GJ Care & Training Limited,686.22,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,18/09/2019,215489,1st Grade Care Limited,712.80,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,18/09/2019,215489,All Saints DC Limited,737.86,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,18/09/2019,215489,Annwyl Limited t/a Bluebird Care,756.77,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,18/09/2019,215489,GJ Care & Training Limited,779.31,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,18/09/2019,215489,Annwyl Limited t/a Bluebird Care,783.30,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,18/09/2019,215489,Caring Companions Limited,786.10,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,18/09/2019,215489,Allied Health-Services Limited t/a Allied Healthcare,617.72,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,18/09/2019,215489,Allied Health-Services Limited t/a Allied Healthcare,639.32,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,18/09/2019,215489,Allied Health-Services Limited t/a Allied Healthcare,763.56,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,18/09/2019,216179,Caring Companions Limited,643.78,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,18/09/2019,216179,Cherish Cymru Limited,"1,768.10",Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,18/09/2019,216181,Care & Repair Cardiff and the Vale,884.00,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,18/09/2019,217541,Cartrefi Cymru Co-Operative Limited,"77,858.22",Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,18/09/2019,217541,Cartrefi Cymru Co-Operative Limited,"77,929.92",Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,18/09/2019,217909,GJ Care & Training Limited,733.14,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,18/09/2019,217909,Amethyst Healthcare Limited t/a Hillstone House,"1,127.49",Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,18/09/2019,217909,Amethyst Healthcare Limited t/a Hillstone House,"8,042.04",Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,18/09/2019,217909,Amethyst Healthcare Limited t/a Hillstone House,"8,042.04",Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,18/09/2019,217909,Amethyst Healthcare Limited t/a Hillstone House,"8,042.04",Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,18/09/2019,217909,Amethyst Healthcare Limited t/a Hillstone House,"8,042.04",Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,18/09/2019,217909,Amethyst Healthcare Limited t/a Hillstone House,"10,052.55",Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,18/09/2019,217909,Amethyst Healthcare Limited t/a Hillstone House,"10,052.55",Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,18/09/2019,218321,GJ Care & Training Limited,606.69,Revenue,
DIRECT SOCIAL SERVICES,GF RESOURCES MANAGEMENT & SAFEGUARDING,18/09/2019,239015,Acorn Recruitment Limited,555.38,Revenue,
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,18/09/2019,260060,Pathway Care Limited T/A Calon Cymru Fostering,"-1,169.96",Revenue,
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,18/09/2019,260060,Pathway Care Limited T/A Calon Cymru Fostering,"-1,063.60",Revenue,
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,18/09/2019,260090,The Amelia Methodist Trust Company Limited t/a Amelia Trust Farm,"1,962.45",Revenue,
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,18/09/2019,260090,Llamau Limited,"13,900.75",Revenue,
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,18/09/2019,260210,NonStop Recruitment Limited,"1,047.48",Revenue,
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,18/09/2019,260210,NonStop Recruitment Limited,"1,264.20",Revenue,
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,18/09/2019,260210,NonStop Recruitment Limited,"1,336.44",Revenue,
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,18/09/2019,260210,Liquid Personnel Limited,788.50,Revenue,
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,18/09/2019,260220,Sheryl Hopkins t/a Bramble Hedge Playscheme,638.00,Revenue,
DIRECT ENVIRONMENT AND HOUSING,OVERHEAD,18/09/2019,301062,G.P.H.I.T (Integrated Services) Limited,"1,440.00",Revenue,
DIRECT ENVIRONMENT AND HOUSING,HOUSING - HRA,18/09/2019,303910,Hays Specialist Recruitment Limited,583.86,Revenue,
DIRECT ENVIRONMENT AND HOUSING,HOUSING - HRA,18/09/2019,303910,Hays Specialist Recruitment Limited,654.55,Revenue,
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,18/09/2019,323685,Hays Specialist Recruitment Limited,927.24,Revenue,
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,18/09/2019,323685,Hays Specialist Recruitment Limited,"1,156.40",Revenue,
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,18/09/2019,323686,Hays Specialist Recruitment Limited,659.20,Revenue,
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,18/09/2019,323686,Hays Specialist Recruitment Limited,"1,339.00",Revenue,
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,18/09/2019,323686,Hays Specialist Recruitment Limited,"1,548.75",Revenue,
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,18/09/2019,325359,Keyline Builders Merchants Limited,829.68,Revenue,
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,18/09/2019,325359,Cemex UK Materials Limited,"1,747.52",Revenue,
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,18/09/2019,325359,Conemasters Limited,"5,040.00",Revenue,
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,18/09/2019,325852,Allmarque PMS Limited T/A Roman Road Marking,580.35,Revenue,
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,18/09/2019,325892,Centregreat Limited,"1,621.95",Revenue,
DIRECT ENVIRONMENT AND HOUSING,GF PARKS AND GROUNDS,18/09/2019,333102,Maxwell Amenity Limited T/A Amenity Land Solutions,"4,694.40",Revenue,
DIRECT ENVIRONMENT AND HOUSING,GF PARKS AND GROUNDS,18/09/2019,333200,Maxwell Amenity Limited T/A Amenity Land Solutions,708.00,Revenue,
DIRECT ENVIRONMENT AND HOUSING,GF PARKS AND GROUNDS,18/09/2019,333201,Barry Town Council,"5,285.00",Revenue,
DIRECT ENVIRONMENT AND HOUSING,GF PARKS AND GROUNDS,18/09/2019,333218,South Wales Sports Grounds Contractors Limited,"1,950.00",Revenue,
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,18/09/2019,341100,Egbert H Taylor & Co Limited,"2,687.20",Revenue,
NEW REGENERATION,REGENERATION & PLANNING,18/09/2019,359750,Global Tourism Solutions (UK) Limited,"4,740.00",Revenue,
DIRECT ENVIRONMENT AND HOUSING,REGULATORY SERVICES SHARED SERVICES,18/09/2019,403203,Neath Coachbuilders Limited,"7,091.00",Revenue,
DIRECT ENVIRONMENT AND HOUSING,REGULATORY SERVICES SHARED SERVICES,18/09/2019,403203,Neath Coachbuilders Limited,"7,232.00",Revenue,
DIRECT ENVIRONMENT AND HOUSING,REGULATORY SERVICES SHARED SERVICES,18/09/2019,403229,Neath Coachbuilders Limited,"7,232.00",Revenue,
DIRECT ENVIRONMENT AND HOUSING,REGULATORY SERVICES SHARED SERVICES,18/09/2019,403370,Hope Rescue Centre Limited,"1,185.84",Revenue,
DIRECT ENVIRONMENT AND HOUSING,GF HOUSING SERVICES,18/09/2019,405001,Nina Estate Agents Limited,625.00,Revenue,
DIRECT ENVIRONMENT AND HOUSING,HRA MANAGEMENT,18/09/2019,407100,ARP Research Limited,"3,412.50",Revenue,
DIRECT CAPITAL LEARN AND SKILLS,CAPITAL SCHOOLS,18/09/2019,810000,Computerworld (Wales) Limited,"39,299.00",Capital,
DIRECT CAPITAL LEARN AND SKILLS,AR CAPITAL SCHOOLS,18/09/2019,812319,LCB Construction Limited,"12,357.13",Capital,
DIRECT CAPITAL DEVELOPMENT,CAPITAL PLANNING,18/09/2019,837217,Webaspx Limited,"13,090.00",Capital,
DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,CAPITAL HRA,18/09/2019,842068,Eco Carbon Traders Limited,779.00,Capital,
DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,CAPITAL HRA,18/09/2019,842077,Nationwide Windows Limited,"108,355.30",Capital,
DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,CAPITAL HRA,18/09/2019,842116,AFT Group (Wales) Limited T/A Advanced Fire Technologies Limited,829.04,Capital,
DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,CAPITAL HRA,18/09/2019,842116,AFT Group (Wales) Limited T/A Advanced Fire Technologies Limited,829.04,Capital,
DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,CAPITAL HRA,18/09/2019,842116,AFT Group (Wales) Limited T/A Advanced Fire Technologies Limited,829.04,Capital,
DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,CAPITAL HRA,18/09/2019,842116,AFT Group (Wales) Limited T/A Advanced Fire Technologies Limited,"1,138.24",Capital,
DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,CAPITAL HRA,18/09/2019,842116,AFT Group (Wales) Limited T/A Advanced Fire Technologies Limited,"1,232.95",Capital,
DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,CAPITAL HRA,18/09/2019,842116,AFT Group (Wales) Limited T/A Advanced Fire Technologies Limited,"1,239.45",Capital,
DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,CAPITAL HRA,18/09/2019,842116,AFT Group (Wales) Limited T/A Advanced Fire Technologies Limited,"1,239.45",Capital,
DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,CAPITAL HRA,18/09/2019,842116,AFT Group (Wales) Limited T/A Advanced Fire Technologies Limited,"1,239.45",Capital,
DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,CAPITAL HRA,18/09/2019,842116,AFT Group (Wales) Limited T/A Advanced Fire Technologies Limited,"1,239.45",Capital,
DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,CAPITAL HRA,18/09/2019,842116,AFT Group (Wales) Limited T/A Advanced Fire Technologies Limited,"1,239.45",Capital,
DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,CAPITAL HRA,18/09/2019,842116,AFT Group (Wales) Limited T/A Advanced Fire Technologies Limited,"1,239.45",Capital,
DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,CAPITAL HRA,18/09/2019,842116,AFT Group (Wales) Limited T/A Advanced Fire Technologies Limited,"1,326.40",Capital,
DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,CAPITAL HRA,18/09/2019,842116,AFT Group (Wales) Limited T/A Advanced Fire Technologies Limited,"1,326.40",Capital,
DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,CAPITAL HRA,18/09/2019,842116,AFT Group (Wales) Limited T/A Advanced Fire Technologies Limited,"1,326.40",Capital,
DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,CAPITAL HRA,18/09/2019,842116,AFT Group (Wales) Limited T/A Advanced Fire Technologies Limited,"1,326.40",Capital,
DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,CAPITAL HRA,18/09/2019,842116,AFT Group (Wales) Limited T/A Advanced Fire Technologies Limited,"1,326.40",Capital,
DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,CAPITAL HRA,18/09/2019,842116,AFT Group (Wales) Limited T/A Advanced Fire Technologies Limited,"1,336.40",Capital,
DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,CAPITAL HRA,18/09/2019,842116,AFT Group (Wales) Limited T/A Advanced Fire Technologies Limited,"1,336.40",Capital,
DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,CAPITAL HRA,18/09/2019,842116,AFT Group (Wales) Limited T/A Advanced Fire Technologies Limited,"1,336.40",Capital,
DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,CAPITAL HRA,18/09/2019,842116,AFT Group (Wales) Limited T/A Advanced Fire Technologies Limited,"1,336.40",Capital,
DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,CAPITAL HRA,18/09/2019,842116,AFT Group (Wales) Limited T/A Advanced Fire Technologies Limited,"1,336.40",Capital,
DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,CAPITAL HRA,18/09/2019,842116,AFT Group (Wales) Limited T/A Advanced Fire Technologies Limited,"1,336.40",Capital,
DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,CAPITAL HRA,18/09/2019,842116,AFT Group (Wales) Limited T/A Advanced Fire Technologies Limited,"1,336.40",Capital,
DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,CAPITAL HRA,18/09/2019,842116,AFT Group (Wales) Limited T/A Advanced Fire Technologies Limited,"1,336.40",Capital,
